x,y,y_err
58.94379,1.056817509,0.076901987
58.9693,1.175980174,0.088822261
58.9878,0.969170084,0.08748314
59.01152,1.120985513,0.098089686
59.03209,1.111731727,0.095232182
59.05542,1.047128548,0.093555752
59.06948,1.116863248,0.10287205
59.79163,1.06071815,0.057648772
59.80741,0.97364357,0.055606281
59.8306,0.987188301,0.052743411
59.8498,1.080438372,0.059715523
59.87458,1.005541502,0.048168078
59.88848,1.009252886,0.054851696
59.91205,0.997240712,0.049607106
59.92617,0.952357486,0.055267642
59.95075,1.007395485,0.041763357
59.96617,1.0167168,0.046830902
59.99366,0.97543874,0.05121738
60.00769,1.066596121,0.056986005
60.0311,1.012977969,0.050389946
60.04719,0.993573501,0.059489515
60.79095,0.953235044,0.074631928
60.80507,1.105605015,0.069251877
60.85893,1.011113712,0.05029721
60.87294,0.940156169,0.046767472
60.89746,1.017653663,0.045936953
60.91268,1.057791322,0.045800668
60.93669,0.921297728,0.045829371
60.95067,1.0167168,0.051512205
60.97816,0.99907939,0.0588991
60.99241,1.058766033,0.044867938
61.01578,0.926403101,0.051202037
61.02977,1.0,0.050665244
61.05299,1.085425449,0.049995685
61.06687,1.011113712,0.066126738
61.83931,0.996322642,0.048643951
61.95829,1.007395485,0.04361861
61.98415,0.971851703,0.043869449
62.00088,0.971851703,0.043869449
62.01205,1.036573257,0.047745509
62.02611,1.073494936,0.054388883
62.06641,1.026124365,0.048209134
62.80982,0.939290652,0.056239367
62.85051,1.080438372,0.056730598
62.87573,1.042317429,0.049929741
62.89056,1.07944371,0.045744208
62.91409,0.993573501,0.040275458
62.92993,0.977237221,0.044112552
62.9567,0.997240712,0.045015511
62.9719,0.996322642,0.044056617
62.99682,0.99907939,0.048778545
63.01079,1.000921458,0.044259973
63.03421,0.976337567,0.049466381
63.04825,1.068562675,0.057091074
63.0715,1.005541502,0.06298419
63.78782,0.919602197,0.055907421
63.83705,0.935836544,0.044829027
63.8527,1.06071815,0.053741544
63.8762,0.917909786,0.043125022
63.8901,1.066596121,0.046181902
63.91359,1.053901445,0.048543661
63.92853,1.038484455,0.046877256
63.95277,1.074484117,0.05048116
63.9692,0.923846888,0.060419496
63.99264,1.012045411,0.050343557
64.00659,0.958517398,0.043267538
64.03003,1.00461579,0.048123734
64.04725,0.921297728,0.047526183
64.07055,0.976337567,0.061154941
64.77828,1.011113712,0.043779603
64.81877,1.017653663,0.045936953
64.83246,0.982652583,0.048881429
64.85526,1.012045411,0.045683796
64.86891,0.970957007,0.043829063
64.89345,0.958517398,0.0459155
64.90727,1.067578945,0.042292323
64.93071,0.990831945,0.040164327
64.94612,0.934975003,0.041343872
64.979,0.997240712,0.063382647
64.99429,1.009252886,0.05206345
65.01904,0.947981801,0.05064869
65.03301,0.922146665,0.048419172
65.0595,0.813579506,0.057703616
65.07358,0.848008099,0.09450959
65.76682,1.005541502,0.063910229
65.80728,0.950604794,0.044661091
65.85328,0.926403101,0.052055169
65.86795,0.992658807,0.04846507
65.89136,1.134488244,0.050166193
65.90538,1.028963572,0.044552473
65.92973,1.019529978,0.039450093
65.9442,1.010182871,0.035367927
65.96906,1.037528416,0.043967939
65.98315,0.983558056,0.046209293
66.0077,0.957634977,0.053810108
66.02158,1.095468767,0.046423311
66.04492,0.942757509,0.052105941
66.06031,0.992658807,0.052121555
66.75815,1.061695557,0.042059252
66.77756,1.034665576,0.043846619
66.83253,0.956753369,0.044949962
66.87973,1.028016298,0.046404723
66.90372,1.063653075,0.046054473
66.91817,0.97364357,0.048433281
66.94271,1.010182871,0.049320655
66.95674,1.065614202,0.048101895
66.98089,1.022350939,0.043324754
66.99591,0.97364357,0.04484691
67.01997,1.041357862,0.045089126
67.03412,1.042317429,0.046090471
67.05778,0.940156169,0.048499017
67.07185,1.091440336,0.06434409
67.75441,1.031810635,0.043725633
67.8049,1.010182871,0.043739299
67.85949,0.992658807,0.045722769
67.87344,0.96738645,0.043667887
67.89819,0.981747943,0.03708418
67.91204,1.010182871,0.042809101
67.93564,1.026124365,0.040650093
67.952,0.917064749,0.04730782
67.97647,1.020469432,0.046064057
67.99059,1.020469432,0.049822881
68.0142,1.070532854,0.045366587
68.02825,0.926403101,0.04778955
68.06578,0.918755602,0.055009846
68.85207,0.990831945,0.048375876
73.75114,1.046164551,0.062638367
73.80319,0.906984782,0.073516765
73.81731,0.985371507,0.085315533
73.88327,0.982652583,0.042547282
73.89763,1.022350939,0.042383362
73.92285,1.025179705,0.039668706
73.95497,1.026124365,0.045374426
73.98141,1.026124365,0.049154051
73.99549,1.085425449,0.0539938
74.02188,0.974540742,0.05655499
74.03605,1.080438372,0.0666805
74.05965,1.215626055,0.0638289
74.07398,1.044239219,0.069254829
74.86501,1.00461579,0.035173016
74.88037,0.962941713,0.047014177
74.90423,1.032761406,0.048520953
74.91955,1.026124365,0.040650093
74.94498,0.945366046,0.044414965
74.95959,0.964717152,0.042659047
74.9834,1.021409752,0.04516595
74.99742,0.931536765,0.044623057
75.02101,0.983558056,0.051643701
75.03493,1.017653663,0.058119765
75.06003,0.919602197,0.059294994
75.07402,0.981747943,0.070535211
75.93834,0.978137704,0.048656839
75.97884,0.997240712,0.045933816
76.02997,1.06071815,0.056671958
76.04408,0.903649474,0.052440996
76.06757,1.012045411,0.055003467
76.88894,0.928966387,0.039367343
76.90306,1.044239219,0.042329242
76.92836,1.021409752,0.046106503
76.94295,1.003690931,0.044382437
76.9668,0.862978548,0.062796807
76.98133,1.14709662,0.059174274
77.00514,0.997240712,0.060627472
77.01928,1.054872571,0.063159754
77.04376,0.812082216,0.059093207
77.05776,1.063653075,0.061726398
77.88623,1.002766923,0.055422644
77.90061,1.06071815,0.050811184
77.92544,1.062673865,0.067541449
77.93979,1.08742672,0.070116145
77.96704,1.081433951,0.082677111
77.98111,0.906984782,0.0810346
78.02664,0.944495733,0.073077846
78.77619,1.099512067,0.070895396
78.80188,0.890430444,0.07135487
78.81606,1.083427862,0.064869481
78.83958,1.055844592,0.060300908
78.88241,1.115835052,0.050368867
78.93313,1.038484455,0.063134895
78.94767,1.002766923,0.060963439
78.999,1.03086074,0.060772718
79.01329,1.031810635,0.068430555
79.0392,1.036573257,0.073519582
79.05324,1.081433951,0.075705401
79.07704,1.105605015,0.07230646
79.76221,1.015780801,0.096368117
79.78574,0.839459987,0.077320988
79.79986,0.96738645,0.059703371
79.82515,1.080438372,0.068670526
79.88639,0.957634977,0.067038898
79.91197,0.938425931,0.072608211
79.9441,1.119953522,0.068087825
79.96801,1.053901445,0.056307755
79.98216,0.923846888,0.06637522
80.00642,0.994489037,0.060460183
80.0206,1.012045411,0.06245955
80.0442,1.102554332,0.07413773
80.0582,0.948855327,0.069919706
80.71824,1.028016298,0.071019162
80.73239,1.088428738,0.060157148
80.75649,1.022350939,0.052739127
80.80559,0.986279486,0.042704321
80.86299,0.964717152,0.042659047
80.87697,0.950604794,0.047287232
80.93728,1.015780801,0.045852412
80.95153,0.993573501,0.046679836
80.97546,0.992658807,0.052121555
80.98973,0.928966387,0.049632736
81.01328,0.944495733,0.04611358
81.02742,0.977237221,0.051311813
81.05366,0.942757509,0.054710531
81.0677,0.971851703,0.057293936
81.72785,1.013911386,0.08311762
81.74175,1.015780801,0.085141891
81.7652,1.039441375,0.0670221
81.77924,1.082430448,0.069793991
81.80284,1.009252886,0.06321666
81.81681,0.977237221,0.062111265
81.84027,1.038484455,0.05165875
81.85433,1.050993427,0.054216682
81.8787,1.027069896,0.052036747
81.89344,0.947109079,0.051474254
81.92299,0.915377008,0.06745274
81.93734,0.97543874,0.066488579
81.96103,0.903649474,0.059930798
81.97508,1.007395485,0.065883566
81.99901,1.027069896,0.059603386
82.01296,0.873373479,0.084466534
82.03678,1.076465214,0.068418
82.05075,0.966495864,0.072999826
82.07462,1.039441375,0.093826251
82.72252,0.940156169,0.089193534
82.74606,0.964717152,0.081750264
82.76013,1.025179705,0.087818039
82.78379,0.941889597,0.067671526
82.7978,1.048093433,0.063719075
82.82149,1.057791322,0.065282812
82.8355,1.0167168,0.06274785
82.85958,0.953235044,0.055318569
82.87351,1.106623784,0.057086437
82.8984,1.007395485,0.053823039
82.91394,1.012045411,0.059663491
82.93839,0.927256743,0.053810984
82.95303,1.005541502,0.055575994
82.97691,0.857432617,0.068710581
82.99111,1.013911386,0.062574711
83.00385,0.897015608,0.060316938
83.02772,1.066596121,0.06287944
83.04197,0.941889597,0.067671526
83.06557,1.038484455,0.07652434
83.07939,0.991744955,0.091347653
87.75121,1.028016298,0.066285423
87.79497,1.007395485,0.047329218
87.84599,1.013911386,0.066309706
87.86022,0.984464364,0.058037495
87.91153,1.008323758,0.058515502
87.92548,1.037528416,0.051611193
87.94941,0.995405417,0.059599199
87.96381,1.057791322,0.066256967
87.9936,0.966495864,0.05786826
88.00764,1.019529978,0.071371835
88.03189,0.977237221,0.083711232
88.04796,1.015780801,0.061754621
88.07159,1.155579955,0.091538436
88.72328,1.181408252,0.071823979
88.74857,0.882266928,0.085326646
88.80586,0.952357486,0.063161155
88.85941,1.048093433,0.052136743
88.87406,1.047128548,0.056910194
88.92495,1.065614202,0.051045718
88.939,0.968277856,0.058866669
88.96253,0.892072189,0.068200144
88.97679,1.126159747,0.061205446
89.76086,0.86856035,0.070402226
89.7735,1.056817509,0.064249457
89.78616,1.032761406,0.077053752
89.79882,1.052931213,0.074679779
89.8112,0.898669495,0.06704923
89.82371,0.993573501,0.071384837
89.83618,1.003690931,0.061943944
89.84872,1.075474209,0.063402833
89.86241,1.043277881,0.054779411
89.87711,0.844111856,0.057536978
90.70969,1.100525221,0.062852687
90.72447,1.115835052,0.050368867
90.74235,0.927256743,0.053810984
90.75573,1.032761406,0.047569931
90.7687,0.994489037,0.047638636
90.78163,1.064633187,0.047077256
90.79462,0.955872572,0.046669037
90.80759,0.902817565,0.049898471
90.82037,0.915377008,0.047220756
90.83318,0.972747224,0.04301413
90.84696,1.011113712,0.040986468
90.86066,1.052931213,0.045590234
90.87558,0.970063134,0.04736187
90.89033,0.94362622,0.051284965
90.90372,0.992658807,0.060348914
90.91849,1.028016298,0.053031381
90.93157,1.097488555,0.060657882
90.94673,0.929822391,0.050534743
90.96221,1.017653663,0.057182596
90.97517,1.028963572,0.052132691
90.99476,0.979039017,0.059520896
91.00817,1.178148406,0.055351491
91.02096,1.042317429,0.072967063
91.03352,0.99907939,0.069020094
91.04615,1.047128548,0.070410801
91.73569,0.924698174,0.076655796
91.75421,0.896189807,0.068514941
91.77077,1.10357029,0.054896404
91.78406,0.966495864,0.050747816
91.80301,0.981747943,0.041604098
91.81906,0.986279486,0.041796134
91.83209,0.991744955,0.039288147
91.84558,1.031810635,0.036125145
91.86323,0.961169542,0.046042544
91.87757,0.936698878,0.047458078
91.89179,0.95411341,0.043947333
91.90501,0.953235044,0.053562873
91.91833,0.994489037,0.047638636
91.9313,0.968277856,0.050841384
91.94713,0.994489037,0.053133474
91.96205,1.044239219,0.04809861
91.97484,0.949729657,0.05161668
91.98773,0.953235044,0.051807193
92.00351,0.956753369,0.05199841
92.01586,0.969170084,0.051780735
92.02835,1.028016298,0.052084697
92.041,1.106623784,0.054029238
92.05348,0.881454704,0.060082369
92.6972,1.105605015,0.06008832
92.71033,1.056817509,0.051597521
92.72329,0.932395138,0.054109178
92.73595,1.0,0.051586129
92.75095,0.959400632,0.049491765
92.76728,0.988097954,0.047332486
92.78028,1.078449963,0.044709046
92.79317,1.009252886,0.045557741
92.80588,1.001843766,0.039688213
92.81852,1.025179705,0.039668706
92.83105,0.998159627,0.037704108
92.84402,1.0167168,0.040277411
92.85854,0.937562007,0.038004978
92.87262,0.953235044,0.04039579
92.8863,1.149211597,0.043409889
92.89937,0.978137704,0.0441532
92.91218,0.968277856,0.041924879
92.92474,1.042317429,0.043211108
92.93743,1.054872571,0.042760275
92.94989,0.962055219,0.043427235
92.96245,1.013911386,0.049502695
92.97495,0.951480736,0.049959417
92.99463,1.031810635,0.049426438
93.01249,0.921297728,0.05261673
93.0262,1.148153621,0.052885002
93.70801,1.1137815,0.066686884
93.72838,0.920449572,0.051720637
93.74253,1.049059208,0.055082971
93.76182,1.03086074,0.049380936
93.77589,0.992658807,0.04846507
93.78977,1.108664139,0.046982499
93.80358,1.102554332,0.047738835
93.8182,1.061695557,0.046947357
93.83272,0.981747943,0.041604098
93.84901,1.019529978,0.04602165
93.86402,0.97543874,0.053013938
93.88505,0.9103324,0.056182214
93.90084,1.083427862,0.04691069
93.91518,0.962055219,0.049628705
93.93006,1.081433951,0.053795246
93.94569,1.010182871,0.050250906
93.9598,0.985371507,0.04901668
93.97272,1.043277881,0.05574016
93.98536,0.966495864,0.048077723
94.00013,1.0167168,0.053384768
94.01291,1.024235914,0.059438923
94.026,1.006468066,0.063042227
94.03871,1.070532854,0.064097402
94.05138,0.935836544,0.073269741
94.70327,1.031810635,0.051326765
94.71668,1.071519305,0.050341868
94.73089,0.938425931,0.046681402
94.7448,0.959400632,0.051258774
94.75871,0.983558056,0.054360975
94.7725,0.989008445,0.050108355
94.78649,0.972747224,0.041222669
94.80042,0.998159627,0.042299585
94.81542,1.012977969,0.043860322
94.82919,0.997240712,0.044097213
94.84303,0.976337567,0.042273851
94.85858,1.041357862,0.045089126
94.87324,1.043277881,0.049015036
94.88861,0.863773747,0.046149629
94.90246,0.941889597,0.050323196
94.91622,0.964717152,0.050654422
94.93026,0.972747224,0.052867657
94.94272,0.998159627,0.057006431
94.95519,1.003690931,0.056398021
94.96769,1.1137815,0.054378702
94.99099,0.91622049,0.052326761
95.00377,1.008323758,0.065944275
95.0162,1.066596121,0.075648971
95.02871,0.851138038,0.068206163
96.7439,0.966495864,0.061428566
96.75733,0.969170084,0.054458273
96.77135,0.993573501,0.05674451
96.78541,0.998159627,0.051491191
96.79922,0.977237221,0.049511963
96.81303,0.962055219,0.048742763
96.82739,0.922146665,0.051815998
96.84226,1.009252886,0.051134044
96.85879,1.018591388,0.047855221
96.87517,1.012977969,0.064382876
96.88914,0.97543874,0.056607104
96.90347,1.07944371,0.06164869
96.91762,0.97543874,0.05121738
96.93488,1.110708256,0.07570892
96.9492,0.979941161,0.073112863
96.96304,0.983558056,0.049832209
97.0022,1.017653663,0.089047831
97.01477,0.97364357,0.060986196
97.02772,1.08943168,0.061215847
97.76745,1.037528416,0.0468341
97.78186,0.988097954,0.051882078
97.79721,1.007395485,0.04361861
97.81139,0.844111856,0.042767133
97.82569,0.905315592,0.041699661
97.84736,0.992658807,0.047550963
97.8624,0.934114256,0.047327127
97.87641,1.006468066,0.051919791
97.89046,1.131357864,0.051069568
97.90448,0.935836544,0.055170721
97.92881,0.997240712,0.066137848
97.94727,1.007395485,0.056606182
97.96355,0.995405417,0.051349112
97.98661,1.023292992,0.052787724
98.01408,1.118922482,0.072146959
98.70668,1.088428738,0.08421428
98.72381,1.064633187,0.069626907
98.73815,1.026124365,0.065218435
98.75118,1.000921458,0.059929469
98.76542,0.849571627,0.060256379
98.78514,1.034665576,0.048610415
98.80184,1.062673865,0.04405502
98.8193,1.026124365,0.050098975
98.83478,1.021409752,0.04516595
98.8524,0.97543874,0.05121738
98.86809,1.08943168,0.044161162
98.88528,0.947109079,0.051474254
98.90254,1.037528416,0.0611658
98.91728,1.077457131,0.05260522
98.92993,0.972747224,0.049284476
98.94271,1.03086074,0.049380936
98.96135,1.007395485,0.048256888
98.97441,1.070532854,0.055224646
98.98841,0.994489037,0.069618853
99.0011,1.108664139,0.0643385
99.0145,1.001843766,0.071056372
99.02766,1.066596121,0.06582621
100.70851,1.005541502,0.079653248
100.78249,1.033713052,0.076172743
100.81317,0.87821328,0.058243848
101.69734,1.091440336,0.085452478
101.71488,1.078449963,0.077482919
101.72782,0.939290652,0.064024626
101.74375,1.051961874,0.053297905
101.76409,1.018591388,0.048793202
101.78238,1.022350939,0.042383362
101.79718,0.989919775,0.040127351
101.813,1.0167168,0.040277411
101.82859,1.015780801,0.048658567
101.84506,0.968277856,0.047274706
101.86029,0.971851703,0.044764375
101.87538,0.986279486,0.042704321
101.89166,1.005541502,0.043538335
101.90871,0.915377008,0.053121574
101.93046,0.936698878,0.046595491
101.94893,0.990831945,0.046551033
101.96312,0.933254301,0.047283557
101.97863,1.033713052,0.060940872
101.99336,0.99907939,0.054298779
102.01162,0.963829024,0.06747251
102.02415,0.989919775,0.074769043
102.03689,0.981747943,0.069631063
103.65428,0.892894196,0.069907643
103.66797,0.906149802,0.06426922
103.68259,0.963829024,0.050607789
103.69668,0.947109079,0.052346451
103.71243,0.978137704,0.050458338
103.72701,1.007395485,0.048256888
103.74125,1.044239219,0.043290779
103.75646,1.048093433,0.038625254
103.77066,0.994489037,0.039396854
103.78537,0.947981801,0.04279196
103.79971,1.00461579,0.050899105
103.81486,1.014845663,0.054221086
103.83576,0.863773747,0.05967268
103.85092,1.006468066,0.050066115
103.86568,1.118922482,0.053599324
103.88073,0.997240712,0.052362137
103.89511,0.998159627,0.056087214
103.91057,1.046164551,0.06841906
103.92349,0.987188301,0.064562019
103.93628,1.099512067,0.075958354
103.95007,0.940156169,0.06494946
103.96292,0.998159627,0.051491191
103.97572,0.993573501,0.059489515
103.99005,0.958517398,0.056507834
104.00283,1.024235914,0.059438923
104.01572,1.110708256,0.056274305
104.02822,1.037528416,0.052566631
104.67213,1.015780801,0.074851342
104.68526,1.159845121,0.066240538
104.70033,0.958517398,0.066217921
104.71652,1.045201441,0.056805458
104.73261,0.945366046,0.051379522
104.74674,1.033713052,0.047613765
104.76143,1.104587184,0.04579261
104.77669,1.019529978,0.052593605
104.79101,1.038484455,0.050702438
104.80852,1.035618977,0.047701554
104.82312,1.006468066,0.048212463
104.83878,1.017653663,0.050622536
104.85743,1.012977969,0.045725892
104.87181,0.978137704,0.048656839
104.88622,0.922146665,0.050117577
104.90121,1.000921458,0.047025057
104.91781,0.915377008,0.054807555
104.93221,0.987188301,0.046379849
104.94628,1.009252886,0.054851696
104.96004,0.952357486,0.060529958
104.97262,0.99907939,0.0588991
104.98528,0.85427953,0.068457907
104.9987,1.033713052,0.059036942
105.01124,0.851922326,0.061992273
105.02363,1.015780801,0.070173889
105.03602,0.979039017,0.073947215
107.74604,0.994489037,0.058628484
107.76013,0.969170084,0.063383629
107.7762,1.048093433,0.060823434
107.92093,1.066596121,0.051092754
108.83461,0.979941161,0.073112863
108.85837,1.099512067,0.068870232
108.87162,1.097488555,0.07278637
108.89064,1.041357862,0.064268602
108.90367,1.021409752,0.064918784
108.91641,1.16091387,0.075923654
108.9293,1.108664139,0.068422486
108.94169,1.002766923,0.07296886
108.95566,1.082430448,0.065806601
108.96845,0.934114256,0.061951248
108.98246,0.848008099,0.077327333
115.76196,0.85427953,0.071604991
115.77469,1.003690931,0.059170966
115.7883,1.071519305,0.076984975
115.80094,1.10153931,0.072040563
115.81558,1.056817509,0.058410005
115.82874,1.009252886,0.056710551
115.8418,0.970957007,0.058135368
115.85455,1.134488244,0.068971466
115.86693,0.924698174,0.061326766
115.88006,0.900326431,0.071318712
115.89291,1.137627286,0.082782314
115.90576,0.965606099,0.064039814
115.91835,1.062673865,0.058733684
115.93108,1.068562675,0.064963507
115.9439,1.005541502,0.072244697
115.95654,1.0,0.070925601
115.96908,1.187955028,0.075504072
115.98183,0.935836544,0.098264634
115.99446,0.949729657,0.083104271
116.00697,0.905315592,0.093392287
116.65056,0.983558056,0.070665262
116.66382,0.962055219,0.065576321
116.67662,1.068562675,0.064963507
116.69257,0.970957007,0.060817918
116.70664,1.1137815,0.054378702
116.72115,0.966495864,0.065879008
116.73389,0.880643228,0.074625828
116.74658,1.018591388,0.065677714
116.75933,1.006468066,0.053773489
116.78026,0.939290652,0.044129532
116.80007,1.0,0.047902625
116.81464,1.086425624,0.048040901
116.83291,1.071519305,0.052315314
116.84592,1.050993427,0.049377526
116.86359,1.06071815,0.045927395
116.87648,0.906149802,0.050917124
116.88898,0.942757509,0.051237752
116.90659,0.887973489,0.053166788
116.9192,1.058766033,0.050717672
116.93168,0.994489037,0.060460183
116.94432,1.084426196,0.052945474
116.95689,1.009252886,0.055781121
116.96986,0.945366046,0.054861911
116.98253,0.95411341,0.061520241
116.99507,1.092446053,0.06440338
117.62419,0.884708093,0.052971275
117.63872,1.051961874,0.052329176
117.65285,1.003690931,0.049003696
117.66664,1.012045411,0.047547679
117.68035,0.88879172,0.04421238
117.69449,0.97543874,0.041336729
117.70837,1.015780801,0.041175653
117.72244,0.94362622,0.044333225
117.73669,0.972747224,0.038535548
117.75073,1.015780801,0.038369724
117.76503,1.025179705,0.042500633
117.77917,0.960284679,0.043347313
